Image,Caption,Rights
"urn:cite:ecod:einsiedeln121img.sbe_0121_073","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 73.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 73r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_074","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 74.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 74r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_075","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 75.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 75r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_076","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 76.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 76r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_077","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 77.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 77r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_078","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 78.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 78r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_079","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 79.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 79r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_080","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 80.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 80r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_081","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 81.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 81r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_082","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 82.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 82r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_083","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 83.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 83r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_084","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 84.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 84r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_085","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 85.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 85r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_086","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 86.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 86r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_087","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 87.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 87r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_088","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 88.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 88r (www.e-codices.unifr.ch)."
