Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page95,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 42, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page96,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 42, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page97,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 43, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page98,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 43, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page99,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 44, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page100,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 44, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page101,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 45, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page102,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 45, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page103,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 46, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page104,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 46, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page105,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 47, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page106,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 47, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page107,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 48, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page108,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 48, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
